1731067770.652342322: PING 192.168.6.31 (192.168.6.31) 56(84) bytes of data.
1731069294.006828250: 64 bytes from 192.168.6.31: icmp_seq=1042 ttl=63 time=2.01 ms
1731069294.506669035: 64 bytes from 192.168.6.31: icmp_seq=1043 ttl=63 time=1.85 ms
1731069295.013668956: 64 bytes from 192.168.6.31: icmp_seq=1044 ttl=63 time=7.13 ms
1731069295.509470576: 64 bytes from 192.168.6.31: icmp_seq=1045 ttl=63 time=1.79 ms
1731069296.010092461: 64 bytes from 192.168.6.31: icmp_seq=1046 ttl=63 time=1.70 ms
1731069296.512017953: 64 bytes from 192.168.6.31: icmp_seq=1047 ttl=63 time=2.39 ms
1731069297.012424927: 64 bytes from 192.168.6.31: icmp_seq=1048 ttl=63 time=1.62 ms
1731069297.513464680: 64 bytes from 192.168.6.31: icmp_seq=1049 ttl=63 time=1.96 ms
1731069298.014463353: 64 bytes from 192.168.6.31: icmp_seq=1050 ttl=63 time=1.50 ms
1731069298.516176058: 64 bytes from 192.168.6.31: icmp_seq=1051 ttl=63 time=2.51 ms
1731069299.016561148: 64 bytes from 192.168.6.31: icmp_seq=1052 ttl=63 time=1.62 ms
1731069299.520907622: 64 bytes from 192.168.6.31: icmp_seq=1053 ttl=63 time=4.46 ms
1731069300.018879666: 64 bytes from 192.168.6.31: icmp_seq=1054 ttl=63 time=1.80 ms
1731069300.520508523: 64 bytes from 192.168.6.31: icmp_seq=1055 ttl=63 time=1.64 ms
1731069301.022161649: 64 bytes from 192.168.6.31: icmp_seq=1056 ttl=63 time=1.38 ms
1731069301.523405143: 64 bytes from 192.168.6.31: icmp_seq=1057 ttl=63 time=1.93 ms
1731069302.024438497: 64 bytes from 192.168.6.31: icmp_seq=1058 ttl=63 time=2.75 ms
1731069302.525125620: 64 bytes from 192.168.6.31: icmp_seq=1059 ttl=63 time=1.73 ms
1731069303.026251256: 64 bytes from 192.168.6.31: icmp_seq=1060 ttl=63 time=1.69 ms
1731069303.528069233: 64 bytes from 192.168.6.31: icmp_seq=1061 ttl=63 time=2.26 ms
1731069304.028544992: 64 bytes from 192.168.6.31: icmp_seq=1062 ttl=63 time=2.21 ms
1731069304.536787376: 64 bytes from 192.168.6.31: icmp_seq=1063 ttl=63 time=9.40 ms
1731069305.030100872: 64 bytes from 192.168.6.31: icmp_seq=1064 ttl=63 time=1.54 ms
1731069305.531709724: 64 bytes from 192.168.6.31: icmp_seq=1065 ttl=63 time=1.85 ms
1731069306.033117958: 64 bytes from 192.168.6.31: icmp_seq=1066 ttl=63 time=2.05 ms
1731069306.533556057: 64 bytes from 192.168.6.31: icmp_seq=1067 ttl=63 time=1.51 ms
1731069307.034234323: 64 bytes from 192.168.6.31: icmp_seq=1068 ttl=63 time=1.51 ms
1731069307.536765814: 64 bytes from 192.168.6.31: icmp_seq=1069 ttl=63 time=2.62 ms
1731069308.037415665: 64 bytes from 192.168.6.31: icmp_seq=1070 ttl=63 time=1.95 ms
1731069308.536325262: 64 bytes from 192.168.6.31: icmp_seq=1071 ttl=63 time=1.88 ms
1731069309.044587044: 64 bytes from 192.168.6.31: icmp_seq=1072 ttl=63 time=6.80 ms
1731069309.539875897: 64 bytes from 192.168.6.31: icmp_seq=1073 ttl=63 time=1.98 ms
1731069310.040356685: 64 bytes from 192.168.6.31: icmp_seq=1074 ttl=63 time=2.15 ms
1731069310.541384589: 64 bytes from 192.168.6.31: icmp_seq=1075 ttl=63 time=1.98 ms
1731069311.041145675: 64 bytes from 192.168.6.31: icmp_seq=1076 ttl=63 time=1.65 ms
1731069311.543725522: 64 bytes from 192.168.6.31: icmp_seq=1077 ttl=63 time=2.27 ms
1731069312.044411121: 64 bytes from 192.168.6.31: icmp_seq=1078 ttl=63 time=2.37 ms
1731069312.545491892: 64 bytes from 192.168.6.31: icmp_seq=1079 ttl=63 time=1.92 ms
1731069313.044829292: 64 bytes from 192.168.6.31: icmp_seq=1080 ttl=63 time=1.64 ms
1731069313.549521375: 64 bytes from 192.168.6.31: icmp_seq=1081 ttl=63 time=4.83 ms
1731069314.048314754: 64 bytes from 192.168.6.31: icmp_seq=1082 ttl=63 time=2.44 ms
1731069314.549290115: 64 bytes from 192.168.6.31: icmp_seq=1083 ttl=63 time=2.13 ms
1731069315.050608517: 64 bytes from 192.168.6.31: icmp_seq=1084 ttl=63 time=2.07 ms
1731069315.549873138: 64 bytes from 192.168.6.31: icmp_seq=1085 ttl=63 time=1.53 ms
1731069316.051219511: 64 bytes from 192.168.6.31: icmp_seq=1086 ttl=63 time=1.78 ms
1731069316.551857748: 64 bytes from 192.168.6.31: icmp_seq=1087 ttl=63 time=2.00 ms
1731069317.052629020: 64 bytes from 192.168.6.31: icmp_seq=1088 ttl=63 time=1.71 ms
1731069317.554515964: 64 bytes from 192.168.6.31: icmp_seq=1089 ttl=63 time=1.75 ms
1731069318.055651784: 64 bytes from 192.168.6.31: icmp_seq=1090 ttl=63 time=2.05 ms
1731069318.562270102: 64 bytes from 192.168.6.31: icmp_seq=1091 ttl=63 time=7.58 ms
1731069319.057242929: 64 bytes from 192.168.6.31: icmp_seq=1092 ttl=63 time=1.59 ms
1731069319.558758976: 64 bytes from 192.168.6.31: icmp_seq=1093 ttl=63 time=1.72 ms
1731069320.059369004: 64 bytes from 192.168.6.31: icmp_seq=1094 ttl=63 time=1.84 ms
1731069320.560651425: 64 bytes from 192.168.6.31: icmp_seq=1095 ttl=63 time=1.54 ms
1731069321.062479338: 64 bytes from 192.168.6.31: icmp_seq=1096 ttl=63 time=1.89 ms
1731069321.564410196: 64 bytes from 192.168.6.31: icmp_seq=1097 ttl=63 time=1.99 ms
1731069322.063677178: 64 bytes from 192.168.6.31: icmp_seq=1098 ttl=63 time=1.82 ms
1731069322.565196398: 64 bytes from 192.168.6.31: icmp_seq=1099 ttl=63 time=1.67 ms
1731069323.073000787: 64 bytes from 192.168.6.31: icmp_seq=1100 ttl=63 time=7.98 ms
1731069323.568118173: 64 bytes from 192.168.6.31: icmp_seq=1101 ttl=63 time=2.56 ms
1731069324.068510234: 64 bytes from 192.168.6.31: icmp_seq=1102 ttl=63 time=1.79 ms
1731069324.569711688: 64 bytes from 192.168.6.31: icmp_seq=1103 ttl=63 time=1.71 ms
1731069325.073050431: 64 bytes from 192.168.6.31: icmp_seq=1104 ttl=63 time=2.65 ms
1731069325.571659380: 64 bytes from 192.168.6.31: icmp_seq=1105 ttl=63 time=1.71 ms
1731069326.090119121: 64 bytes from 192.168.6.31: icmp_seq=1106 ttl=63 time=18.2 ms
1731069326.574169437: 64 bytes from 192.168.6.31: icmp_seq=1107 ttl=63 time=1.58 ms
1731069327.077495871: 64 bytes from 192.168.6.31: icmp_seq=1108 ttl=63 time=2.39 ms
1731069327.577647304: 64 bytes from 192.168.6.31: icmp_seq=1109 ttl=63 time=2.89 ms
1731069328.077259056: 64 bytes from 192.168.6.31: icmp_seq=1110 ttl=63 time=1.69 ms
1731069328.579374135: 64 bytes from 192.168.6.31: icmp_seq=1111 ttl=63 time=2.72 ms
1731069329.081022594: 64 bytes from 192.168.6.31: icmp_seq=1112 ttl=63 time=2.51 ms
1731069329.583456771: 64 bytes from 192.168.6.31: icmp_seq=1113 ttl=63 time=4.19 ms
1731069330.084595328: 64 bytes from 192.168.6.31: icmp_seq=1114 ttl=63 time=4.33 ms
1731069330.585379985: 64 bytes from 192.168.6.31: icmp_seq=1115 ttl=63 time=4.51 ms
1731069331.084872003: 64 bytes from 192.168.6.31: icmp_seq=1116 ttl=63 time=2.80 ms
1731069331.584919101: 64 bytes from 192.168.6.31: icmp_seq=1117 ttl=63 time=1.99 ms
1731069332.085288257: 64 bytes from 192.168.6.31: icmp_seq=1118 ttl=63 time=1.71 ms
1731069332.595063561: 64 bytes from 192.168.6.31: icmp_seq=1119 ttl=63 time=10.5 ms
1731069333.087622069: 64 bytes from 192.168.6.31: icmp_seq=1120 ttl=63 time=2.25 ms
1731069333.587560814: 64 bytes from 192.168.6.31: icmp_seq=1121 ttl=63 time=1.78 ms
1731069334.089033467: 64 bytes from 192.168.6.31: icmp_seq=1122 ttl=63 time=1.94 ms
1731069334.590013634: 64 bytes from 192.168.6.31: icmp_seq=1123 ttl=63 time=1.87 ms
1731069335.091773034: 64 bytes from 192.168.6.31: icmp_seq=1124 ttl=63 time=1.78 ms
1731069335.593007039: 64 bytes from 192.168.6.31: icmp_seq=1125 ttl=63 time=1.97 ms
1731069336.094292556: 64 bytes from 192.168.6.31: icmp_seq=1126 ttl=63 time=1.79 ms
1731069336.594828204: 64 bytes from 192.168.6.31: icmp_seq=1127 ttl=63 time=1.85 ms
1731069337.099852538: 64 bytes from 192.168.6.31: icmp_seq=1128 ttl=63 time=5.68 ms
1731069337.596947506: 64 bytes from 192.168.6.31: icmp_seq=1129 ttl=63 time=1.67 ms
1731069338.098908769: 64 bytes from 192.168.6.31: icmp_seq=1130 ttl=63 time=1.86 ms
1731069338.600271375: 64 bytes from 192.168.6.31: icmp_seq=1131 ttl=63 time=2.26 ms
1731069339.100772887: 64 bytes from 192.168.6.31: icmp_seq=1132 ttl=63 time=1.90 ms
1731069339.600652766: 64 bytes from 192.168.6.31: icmp_seq=1133 ttl=63 time=1.37 ms
1731069340.101274850: 64 bytes from 192.168.6.31: icmp_seq=1134 ttl=63 time=1.51 ms
1731069340.602707832: 64 bytes from 192.168.6.31: icmp_seq=1135 ttl=63 time=1.94 ms
1731069341.102004505: 64 bytes from 192.168.6.31: icmp_seq=1136 ttl=63 time=1.66 ms
1731069341.605460864: 64 bytes from 192.168.6.31: icmp_seq=1137 ttl=63 time=4.63 ms
1731069342.104985800: 64 bytes from 192.168.6.31: icmp_seq=1138 ttl=63 time=1.78 ms
1731069342.605717455: 64 bytes from 192.168.6.31: icmp_seq=1139 ttl=63 time=1.70 ms
1731069343.107820430: 64 bytes from 192.168.6.31: icmp_seq=1140 ttl=63 time=1.95 ms
1731069343.608216414: 64 bytes from 192.168.6.31: icmp_seq=1141 ttl=63 time=2.38 ms
1731069344.109139745: 64 bytes from 192.168.6.31: icmp_seq=1142 ttl=63 time=1.92 ms
1731069344.609655226: 64 bytes from 192.168.6.31: icmp_seq=1143 ttl=63 time=1.73 ms
1731069345.111215160: 64 bytes from 192.168.6.31: icmp_seq=1144 ttl=63 time=2.11 ms
1731069345.611510317: 64 bytes from 192.168.6.31: icmp_seq=1145 ttl=63 time=1.75 ms
1731069346.121799596: 64 bytes from 192.168.6.31: icmp_seq=1146 ttl=63 time=9.50 ms
1731069346.621809932: 64 bytes from 192.168.6.31: icmp_seq=1147 ttl=63 time=8.90 ms
1731069347.114059932: 64 bytes from 192.168.6.31: icmp_seq=1148 ttl=63 time=1.71 ms
1731069347.615667810: 64 bytes from 192.168.6.31: icmp_seq=1149 ttl=63 time=1.84 ms
1731069348.117209062: 64 bytes from 192.168.6.31: icmp_seq=1150 ttl=63 time=1.55 ms
1731069348.618841349: 64 bytes from 192.168.6.31: icmp_seq=1151 ttl=63 time=1.80 ms
1731069349.120530203: 64 bytes from 192.168.6.31: icmp_seq=1152 ttl=63 time=1.85 ms
1731069349.621242675: 64 bytes from 192.168.6.31: icmp_seq=1153 ttl=63 time=1.61 ms
1731069350.121814798: 64 bytes from 192.168.6.31: icmp_seq=1154 ttl=63 time=1.45 ms
1731069350.624676635: 64 bytes from 192.168.6.31: icmp_seq=1155 ttl=63 time=2.69 ms
1731069351.129974765: 64 bytes from 192.168.6.31: icmp_seq=1156 ttl=63 time=7.35 ms
1731069351.625630958: 64 bytes from 192.168.6.31: icmp_seq=1157 ttl=63 time=1.73 ms
1731069352.127230332: 64 bytes from 192.168.6.31: icmp_seq=1158 ttl=63 time=2.16 ms
1731069352.628181209: 64 bytes from 192.168.6.31: icmp_seq=1159 ttl=63 time=1.91 ms
1731069353.128775279: 64 bytes from 192.168.6.31: icmp_seq=1160 ttl=63 time=2.07 ms
1731069353.630098942: 64 bytes from 192.168.6.31: icmp_seq=1161 ttl=63 time=1.96 ms
1731069354.129907931: 64 bytes from 192.168.6.31: icmp_seq=1162 ttl=63 time=1.73 ms
1731069354.631987780: 64 bytes from 192.168.6.31: icmp_seq=1163 ttl=63 time=2.27 ms
1731069355.132314592: 64 bytes from 192.168.6.31: icmp_seq=1164 ttl=63 time=1.77 ms
1731069355.636641179: 64 bytes from 192.168.6.31: icmp_seq=1165 ttl=63 time=4.05 ms
1731069356.135802923: 64 bytes from 192.168.6.31: icmp_seq=1166 ttl=63 time=2.25 ms
1731069356.636334368: 64 bytes from 192.168.6.31: icmp_seq=1167 ttl=63 time=2.49 ms
1731069357.137156655: 64 bytes from 192.168.6.31: icmp_seq=1168 ttl=63 time=1.61 ms
1731069357.637956145: 64 bytes from 192.168.6.31: icmp_seq=1169 ttl=63 time=1.62 ms
1731069358.138960941: 64 bytes from 192.168.6.31: icmp_seq=1170 ttl=63 time=1.79 ms
1731069358.640205689: 64 bytes from 192.168.6.31: icmp_seq=1171 ttl=63 time=2.19 ms
1731069359.140842832: 64 bytes from 192.168.6.31: icmp_seq=1172 ttl=63 time=1.68 ms
1731069359.642539277: 64 bytes from 192.168.6.31: icmp_seq=1173 ttl=63 time=1.68 ms
1731069360.143733594: 64 bytes from 192.168.6.31: icmp_seq=1174 ttl=63 time=2.44 ms
1731069360.657886588: 64 bytes from 192.168.6.31: icmp_seq=1175 ttl=63 time=15.6 ms
1731069361.145584900: 64 bytes from 192.168.6.31: icmp_seq=1176 ttl=63 time=1.78 ms
1731069361.647594524: 64 bytes from 192.168.6.31: icmp_seq=1177 ttl=63 time=1.85 ms
1731069362.148419922: 64 bytes from 192.168.6.31: icmp_seq=1178 ttl=63 time=1.74 ms
1731069362.650000224: 64 bytes from 192.168.6.31: icmp_seq=1179 ttl=63 time=1.77 ms
1731069363.152462078: 64 bytes from 192.168.6.31: icmp_seq=1180 ttl=63 time=2.53 ms
1731069363.652559029: 64 bytes from 192.168.6.31: icmp_seq=1181 ttl=63 time=1.89 ms
1731069364.153660902: 64 bytes from 192.168.6.31: icmp_seq=1182 ttl=63 time=1.67 ms
1731069364.656142088: 64 bytes from 192.168.6.31: icmp_seq=1183 ttl=63 time=2.38 ms
1731069365.158399718: 64 bytes from 192.168.6.31: icmp_seq=1184 ttl=63 time=4.09 ms
1731069365.656560176: 64 bytes from 192.168.6.31: icmp_seq=1185 ttl=63 time=1.82 ms
1731069366.157284270: 64 bytes from 192.168.6.31: icmp_seq=1186 ttl=63 time=1.56 ms
1731069366.659143979: 64 bytes from 192.168.6.31: icmp_seq=1187 ttl=63 time=1.70 ms
1731069367.160678877: 64 bytes from 192.168.6.31: icmp_seq=1188 ttl=63 time=1.97 ms
1731069367.660509126: 64 bytes from 192.168.6.31: icmp_seq=1189 ttl=63 time=1.64 ms
1731069368.161510249: 64 bytes from 192.168.6.31: icmp_seq=1190 ttl=63 time=1.70 ms
1731069368.663950119: 64 bytes from 192.168.6.31: icmp_seq=1191 ttl=63 time=2.45 ms
1731069369.164804967: 64 bytes from 192.168.6.31: icmp_seq=1192 ttl=63 time=1.76 ms
1731069369.666638410: 64 bytes from 192.168.6.31: icmp_seq=1193 ttl=63 time=1.80 ms
1731069370.177619026: 64 bytes from 192.168.6.31: icmp_seq=1194 ttl=63 time=11.8 ms
1731069370.668833330: 64 bytes from 192.168.6.31: icmp_seq=1195 ttl=63 time=2.13 ms
1731069371.169692043: 64 bytes from 192.168.6.31: icmp_seq=1196 ttl=63 time=1.81 ms
1731069371.669787882: 64 bytes from 192.168.6.31: icmp_seq=1197 ttl=63 time=1.60 ms
1731069372.171080999: 64 bytes from 192.168.6.31: icmp_seq=1198 ttl=63 time=1.66 ms
1731069372.672276350: 64 bytes from 192.168.6.31: icmp_seq=1199 ttl=63 time=1.88 ms
1731069373.174187382: 64 bytes from 192.168.6.31: icmp_seq=1200 ttl=63 time=1.66 ms
1731069373.675912026: 64 bytes from 192.168.6.31: icmp_seq=1201 ttl=63 time=2.42 ms
1731069374.176366751: 64 bytes from 192.168.6.31: icmp_seq=1202 ttl=63 time=1.86 ms
1731069374.681157505: 64 bytes from 192.168.6.31: icmp_seq=1203 ttl=63 time=5.77 ms
1731069375.178467689: 64 bytes from 192.168.6.31: icmp_seq=1204 ttl=63 time=1.89 ms
1731069375.680359613: 64 bytes from 192.168.6.31: icmp_seq=1205 ttl=63 time=2.35 ms
1731069376.180567229: 64 bytes from 192.168.6.31: icmp_seq=1206 ttl=63 time=1.90 ms
1731069376.681884725: 64 bytes from 192.168.6.31: icmp_seq=1207 ttl=63 time=1.79 ms
1731069377.184019515: 64 bytes from 192.168.6.31: icmp_seq=1208 ttl=63 time=2.38 ms
1731069377.684684798: 64 bytes from 192.168.6.31: icmp_seq=1209 ttl=63 time=1.69 ms
1731069378.185398177: 64 bytes from 192.168.6.31: icmp_seq=1210 ttl=63 time=1.60 ms
1731069378.687864856: 64 bytes from 192.168.6.31: icmp_seq=1211 ttl=63 time=2.38 ms
1731069379.188365556: 64 bytes from 192.168.6.31: icmp_seq=1212 ttl=63 time=1.89 ms
1731069379.696579442: 64 bytes from 192.168.6.31: icmp_seq=1213 ttl=63 time=8.91 ms
1731069380.189538273: 64 bytes from 192.168.6.31: icmp_seq=1214 ttl=63 time=1.50 ms
1731069380.691238277: 64 bytes from 192.168.6.31: icmp_seq=1215 ttl=63 time=1.80 ms
1731069381.192732699: 64 bytes from 192.168.6.31: icmp_seq=1216 ttl=63 time=2.25 ms
1731069381.696060407: 64 bytes from 192.168.6.31: icmp_seq=1217 ttl=63 time=5.19 ms
1731069382.194033130: 64 bytes from 192.168.6.31: icmp_seq=1218 ttl=63 time=1.99 ms
1731069382.694339400: 64 bytes from 192.168.6.31: icmp_seq=1219 ttl=63 time=2.03 ms
1731069383.196151138: 64 bytes from 192.168.6.31: icmp_seq=1220 ttl=63 time=2.68 ms
1731069383.696819958: 64 bytes from 192.168.6.31: icmp_seq=1221 ttl=63 time=1.95 ms
1731069384.204677363: 64 bytes from 192.168.6.31: icmp_seq=1222 ttl=63 time=9.65 ms
1731069384.697964486: 64 bytes from 192.168.6.31: icmp_seq=1223 ttl=63 time=1.57 ms
1731069385.199882723: 64 bytes from 192.168.6.31: icmp_seq=1224 ttl=63 time=2.40 ms
1731069385.700253301: 64 bytes from 192.168.6.31: icmp_seq=1225 ttl=63 time=1.70 ms
1731069386.201189443: 64 bytes from 192.168.6.31: icmp_seq=1226 ttl=63 time=1.80 ms
1731069386.702564852: 64 bytes from 192.168.6.31: icmp_seq=1227 ttl=63 time=1.78 ms
1731069387.204144493: 64 bytes from 192.168.6.31: icmp_seq=1228 ttl=63 time=2.01 ms
1731069387.705032062: 64 bytes from 192.168.6.31: icmp_seq=1229 ttl=63 time=1.85 ms
1731069388.205205249: 64 bytes from 192.168.6.31: icmp_seq=1230 ttl=63 time=1.39 ms
1731069388.709598674: 64 bytes from 192.168.6.31: icmp_seq=1231 ttl=63 time=5.19 ms
1731069389.207493543: 64 bytes from 192.168.6.31: icmp_seq=1232 ttl=63 time=2.17 ms
1731069389.708902147: 64 bytes from 192.168.6.31: icmp_seq=1233 ttl=63 time=2.55 ms
1731069390.209055285: 64 bytes from 192.168.6.31: icmp_seq=1234 ttl=63 time=1.73 ms
1731069390.710919998: 64 bytes from 192.168.6.31: icmp_seq=1235 ttl=63 time=2.33 ms
1731069391.211431458: 64 bytes from 192.168.6.31: icmp_seq=1236 ttl=63 time=1.73 ms
1731069391.712710428: 64 bytes from 192.168.6.31: icmp_seq=1237 ttl=63 time=1.66 ms
1731069392.215826196: 64 bytes from 192.168.6.31: icmp_seq=1238 ttl=63 time=2.29 ms
1731069392.716819721: 64 bytes from 192.168.6.31: icmp_seq=1239 ttl=63 time=2.32 ms
1731069393.216521129: 64 bytes from 192.168.6.31: icmp_seq=1240 ttl=63 time=1.69 ms
1731069393.723500161: 64 bytes from 192.168.6.31: icmp_seq=1241 ttl=63 time=7.05 ms
1731069394.218848557: 64 bytes from 192.168.6.31: icmp_seq=1242 ttl=63 time=1.77 ms
1731069394.720608180: 64 bytes from 192.168.6.31: icmp_seq=1243 ttl=63 time=2.03 ms
1731069395.221030878: 64 bytes from 192.168.6.31: icmp_seq=1244 ttl=63 time=1.68 ms
1731069395.722427344: 64 bytes from 192.168.6.31: icmp_seq=1245 ttl=63 time=1.55 ms
1731069396.223874508: 64 bytes from 192.168.6.31: icmp_seq=1246 ttl=63 time=2.35 ms
1731069396.725754326: 64 bytes from 192.168.6.31: icmp_seq=1247 ttl=63 time=3.16 ms
1731069397.224881376: 64 bytes from 192.168.6.31: icmp_seq=1248 ttl=63 time=1.70 ms
1731069397.728844349: 64 bytes from 192.168.6.31: icmp_seq=1249 ttl=63 time=4.06 ms
1731069398.233285492: 64 bytes from 192.168.6.31: icmp_seq=1250 ttl=63 time=7.67 ms
1731069398.728806833: 64 bytes from 192.168.6.31: icmp_seq=1251 ttl=63 time=2.16 ms
1731069399.229576694: 64 bytes from 192.168.6.31: icmp_seq=1252 ttl=63 time=2.10 ms
1731069399.729792710: 64 bytes from 192.168.6.31: icmp_seq=1253 ttl=63 time=1.97 ms
1731069400.231040551: 64 bytes from 192.168.6.31: icmp_seq=1254 ttl=63 time=1.92 ms
1731069400.731708986: 64 bytes from 192.168.6.31: icmp_seq=1255 ttl=63 time=1.85 ms
1731069401.232355529: 64 bytes from 192.168.6.31: icmp_seq=1256 ttl=63 time=2.25 ms
1731069401.732935184: 64 bytes from 192.168.6.31: icmp_seq=1257 ttl=63 time=1.82 ms
1731069402.235448515: 64 bytes from 192.168.6.31: icmp_seq=1258 ttl=63 time=2.35 ms
1731069402.737810208: 64 bytes from 192.168.6.31: icmp_seq=1259 ttl=63 time=4.53 ms
1731069403.236323828: 64 bytes from 192.168.6.31: icmp_seq=1260 ttl=63 time=1.61 ms
1731069403.738298461: 64 bytes from 192.168.6.31: icmp_seq=1261 ttl=63 time=1.71 ms
1731069404.239798035: 64 bytes from 192.168.6.31: icmp_seq=1262 ttl=63 time=2.36 ms
1731069404.739800682: 64 bytes from 192.168.6.31: icmp_seq=1263 ttl=63 time=1.57 ms
1731069405.240828332: 64 bytes from 192.168.6.31: icmp_seq=1264 ttl=63 time=1.80 ms
1731069405.741615274: 64 bytes from 192.168.6.31: icmp_seq=1265 ttl=63 time=1.59 ms
1731069406.243923162: 64 bytes from 192.168.6.31: icmp_seq=1266 ttl=63 time=2.15 ms
1731069406.744109979: 64 bytes from 192.168.6.31: icmp_seq=1267 ttl=63 time=2.28 ms
1731069407.245523628: 64 bytes from 192.168.6.31: icmp_seq=1268 ttl=63 time=1.95 ms
1731069407.746266311: 64 bytes from 192.168.6.31: icmp_seq=1269 ttl=63 time=2.14 ms
1731069408.246708067: 64 bytes from 192.168.6.31: icmp_seq=1270 ttl=63 time=2.28 ms
1731069408.747655547: 64 bytes from 192.168.6.31: icmp_seq=1271 ttl=63 time=2.56 ms
1731069409.248726424: 64 bytes from 192.168.6.31: icmp_seq=1272 ttl=63 time=2.18 ms
1731069409.749637213: 64 bytes from 192.168.6.31: icmp_seq=1273 ttl=63 time=2.19 ms
1731069410.250110021: 64 bytes from 192.168.6.31: icmp_seq=1274 ttl=63 time=1.66 ms
1731069410.752152230: 64 bytes from 192.168.6.31: icmp_seq=1275 ttl=63 time=2.08 ms
1731069411.251488716: 64 bytes from 192.168.6.31: icmp_seq=1276 ttl=63 time=2.06 ms
1731069411.752188200: 64 bytes from 192.168.6.31: icmp_seq=1277 ttl=63 time=1.92 ms
1731069412.259173175: 64 bytes from 192.168.6.31: icmp_seq=1278 ttl=63 time=8.30 ms
1731069412.752854296: 64 bytes from 192.168.6.31: icmp_seq=1279 ttl=63 time=1.53 ms
1731069413.253841476: 64 bytes from 192.168.6.31: icmp_seq=1280 ttl=63 time=1.57 ms
1731069413.755731932: 64 bytes from 192.168.6.31: icmp_seq=1281 ttl=63 time=2.29 ms
1731069414.256391462: 64 bytes from 192.168.6.31: icmp_seq=1282 ttl=63 time=1.99 ms
1731069414.756963705: 64 bytes from 192.168.6.31: icmp_seq=1283 ttl=63 time=2.04 ms
1731069415.257226304: 64 bytes from 192.168.6.31: icmp_seq=1284 ttl=63 time=1.74 ms
1731069415.758759019: 64 bytes from 192.168.6.31: icmp_seq=1285 ttl=63 time=1.62 ms
1731069416.259373829: 64 bytes from 192.168.6.31: icmp_seq=1286 ttl=63 time=1.70 ms
1731069416.771199730: 64 bytes from 192.168.6.31: icmp_seq=1287 ttl=63 time=11.8 ms
1731069417.260714775: 64 bytes from 192.168.6.31: icmp_seq=1288 ttl=63 time=1.50 ms
1731069417.761845929: 64 bytes from 192.168.6.31: icmp_seq=1289 ttl=63 time=1.74 ms
1731069418.264071963: 64 bytes from 192.168.6.31: icmp_seq=1290 ttl=63 time=2.24 ms
1731069418.764288886: 64 bytes from 192.168.6.31: icmp_seq=1291 ttl=63 time=2.39 ms
1731069419.264790924: 64 bytes from 192.168.6.31: icmp_seq=1292 ttl=63 time=1.87 ms
1731069419.765833567: 64 bytes from 192.168.6.31: icmp_seq=1293 ttl=63 time=1.42 ms
1731069420.268034634: 64 bytes from 192.168.6.31: icmp_seq=1294 ttl=63 time=1.85 ms
1731069420.769764176: 64 bytes from 192.168.6.31: icmp_seq=1295 ttl=63 time=1.76 ms
1731069421.273338159: 64 bytes from 192.168.6.31: icmp_seq=1296 ttl=63 time=4.67 ms
1731069421.771514828: 64 bytes from 192.168.6.31: icmp_seq=1297 ttl=63 time=1.78 ms
1731069422.273072392: 64 bytes from 192.168.6.31: icmp_seq=1298 ttl=63 time=1.81 ms
1731069422.776263821: 64 bytes from 192.168.6.31: icmp_seq=1299 ttl=63 time=2.19 ms
1731069423.276184518: 64 bytes from 192.168.6.31: icmp_seq=1300 ttl=63 time=2.30 ms
1731069423.776536426: 64 bytes from 192.168.6.31: icmp_seq=1301 ttl=63 time=1.89 ms
1731069424.278623464: 64 bytes from 192.168.6.31: icmp_seq=1302 ttl=63 time=2.14 ms
1731069424.778105072: 64 bytes from 192.168.6.31: icmp_seq=1303 ttl=63 time=1.91 ms
1731069425.279470239: 64 bytes from 192.168.6.31: icmp_seq=1304 ttl=63 time=2.31 ms
1731069425.779607053: 64 bytes from 192.168.6.31: icmp_seq=1305 ttl=63 time=1.87 ms
1731069426.286318534: 64 bytes from 192.168.6.31: icmp_seq=1306 ttl=63 time=7.26 ms
1731069426.783090040: 64 bytes from 192.168.6.31: icmp_seq=1307 ttl=63 time=1.98 ms
1731069427.284508851: 64 bytes from 192.168.6.31: icmp_seq=1308 ttl=63 time=1.95 ms
1731069427.784617662: 64 bytes from 192.168.6.31: icmp_seq=1309 ttl=63 time=2.28 ms
1731069428.284932470: 64 bytes from 192.168.6.31: icmp_seq=1310 ttl=63 time=1.68 ms
1731069428.786369582: 64 bytes from 192.168.6.31: icmp_seq=1311 ttl=63 time=1.67 ms
1731069429.287636431: 64 bytes from 192.168.6.31: icmp_seq=1312 ttl=63 time=2.38 ms
1731069429.788407589: 64 bytes from 192.168.6.31: icmp_seq=1313 ttl=63 time=2.12 ms
1731069430.288438083: 64 bytes from 192.168.6.31: icmp_seq=1314 ttl=63 time=1.64 ms
1731069430.797612209: 64 bytes from 192.168.6.31: icmp_seq=1315 ttl=63 time=8.74 ms
1731069431.292014203: 64 bytes from 192.168.6.31: icmp_seq=1316 ttl=63 time=2.38 ms
1731069432.315885189: 64 bytes from 192.168.6.31: icmp_seq=1318 ttl=63 time=2.49 ms
1731069432.816464462: 64 bytes from 192.168.6.31: icmp_seq=1319 ttl=63 time=1.78 ms
1731069433.317971234: 64 bytes from 192.168.6.31: icmp_seq=1320 ttl=63 time=1.94 ms
1731069433.818924296: 64 bytes from 192.168.6.31: icmp_seq=1321 ttl=63 time=2.01 ms
