1731067770.397859045: PING 192.168.6.31 (192.168.6.31) 56(84) bytes of data.
1731068534.992483309: 64 bytes from 192.168.6.31: icmp_seq=1527 ttl=63 time=4.07 ms
1731068535.495708907: 64 bytes from 192.168.6.31: icmp_seq=1528 ttl=63 time=6.45 ms
1731068535.994417257: 64 bytes from 192.168.6.31: icmp_seq=1529 ttl=63 time=4.07 ms
1731068536.494602518: 64 bytes from 192.168.6.31: icmp_seq=1530 ttl=63 time=3.52 ms
1731068536.998554717: 64 bytes from 192.168.6.31: icmp_seq=1531 ttl=63 time=5.99 ms
1731068537.498930913: 64 bytes from 192.168.6.31: icmp_seq=1532 ttl=63 time=5.29 ms
1731068537.998569451: 64 bytes from 192.168.6.31: icmp_seq=1533 ttl=63 time=4.83 ms
1731068538.499469723: 64 bytes from 192.168.6.31: icmp_seq=1534 ttl=63 time=4.38 ms
1731068539.000416494: 64 bytes from 192.168.6.31: icmp_seq=1535 ttl=63 time=3.79 ms
1731068539.507119305: 64 bytes from 192.168.6.31: icmp_seq=1536 ttl=63 time=9.20 ms
1731068540.000912482: 64 bytes from 192.168.6.31: icmp_seq=1537 ttl=63 time=2.42 ms
1731068540.501193874: 64 bytes from 192.168.6.31: icmp_seq=1538 ttl=63 time=1.89 ms
1731068541.001525648: 64 bytes from 192.168.6.31: icmp_seq=1539 ttl=63 time=2.06 ms
1731068541.501656365: 64 bytes from 192.168.6.31: icmp_seq=1540 ttl=63 time=1.40 ms
1731068542.002711456: 64 bytes from 192.168.6.31: icmp_seq=1541 ttl=63 time=1.96 ms
1731068542.502105551: 64 bytes from 192.168.6.31: icmp_seq=1542 ttl=63 time=1.60 ms
1731068543.003916850: 64 bytes from 192.168.6.31: icmp_seq=1543 ttl=63 time=2.04 ms
1731068543.503879102: 64 bytes from 192.168.6.31: icmp_seq=1544 ttl=63 time=2.03 ms
1731068544.012940561: 64 bytes from 192.168.6.31: icmp_seq=1545 ttl=63 time=11.0 ms
1731068544.508358184: 64 bytes from 192.168.6.31: icmp_seq=1546 ttl=63 time=6.30 ms
1731068545.005412017: 64 bytes from 192.168.6.31: icmp_seq=1547 ttl=63 time=3.27 ms
1731068545.503002087: 64 bytes from 192.168.6.31: icmp_seq=1548 ttl=63 time=1.69 ms
1731068546.005336104: 64 bytes from 192.168.6.31: icmp_seq=1549 ttl=63 time=2.15 ms
1731068546.506616370: 64 bytes from 192.168.6.31: icmp_seq=1550 ttl=63 time=2.58 ms
1731068547.006968955: 64 bytes from 192.168.6.31: icmp_seq=1551 ttl=63 time=1.59 ms
1731068547.509251224: 64 bytes from 192.168.6.31: icmp_seq=1552 ttl=63 time=2.44 ms
1731068548.009176854: 64 bytes from 192.168.6.31: icmp_seq=1553 ttl=63 time=2.15 ms
1731068548.517088835: 64 bytes from 192.168.6.31: icmp_seq=1554 ttl=63 time=9.34 ms
1731068549.011535524: 64 bytes from 192.168.6.31: icmp_seq=1555 ttl=63 time=2.73 ms
1731068549.512045184: 64 bytes from 192.168.6.31: icmp_seq=1556 ttl=63 time=1.50 ms
1731068550.013504319: 64 bytes from 192.168.6.31: icmp_seq=1557 ttl=63 time=1.37 ms
1731068550.514546993: 64 bytes from 192.168.6.31: icmp_seq=1558 ttl=63 time=2.03 ms
1731068551.014852255: 64 bytes from 192.168.6.31: icmp_seq=1559 ttl=63 time=1.91 ms
1731068551.516019704: 64 bytes from 192.168.6.31: icmp_seq=1560 ttl=63 time=2.46 ms
1731068552.015863672: 64 bytes from 192.168.6.31: icmp_seq=1561 ttl=63 time=1.79 ms
1731068552.517388146: 64 bytes from 192.168.6.31: icmp_seq=1562 ttl=63 time=2.71 ms
1731068553.024556476: 64 bytes from 192.168.6.31: icmp_seq=1563 ttl=63 time=8.21 ms
1731068553.519703774: 64 bytes from 192.168.6.31: icmp_seq=1564 ttl=63 time=1.90 ms
1731068554.021767135: 64 bytes from 192.168.6.31: icmp_seq=1565 ttl=63 time=2.55 ms
1731068554.523859939: 64 bytes from 192.168.6.31: icmp_seq=1566 ttl=63 time=2.22 ms
1731068555.023242786: 64 bytes from 192.168.6.31: icmp_seq=1567 ttl=63 time=1.71 ms
1731068555.525096679: 64 bytes from 192.168.6.31: icmp_seq=1568 ttl=63 time=2.29 ms
1731068556.028558507: 64 bytes from 192.168.6.31: icmp_seq=1569 ttl=63 time=4.93 ms
1731068556.528199697: 64 bytes from 192.168.6.31: icmp_seq=1570 ttl=63 time=3.67 ms
1731068557.030740391: 64 bytes from 192.168.6.31: icmp_seq=1571 ttl=63 time=5.41 ms
1731068557.531084695: 64 bytes from 192.168.6.31: icmp_seq=1572 ttl=63 time=4.82 ms
1731068558.029570632: 64 bytes from 192.168.6.31: icmp_seq=1573 ttl=63 time=1.46 ms
1731068558.531098427: 64 bytes from 192.168.6.31: icmp_seq=1574 ttl=63 time=2.61 ms
1731068559.031304251: 64 bytes from 192.168.6.31: icmp_seq=1575 ttl=63 time=1.59 ms
1731068559.532389665: 64 bytes from 192.168.6.31: icmp_seq=1576 ttl=63 time=1.83 ms
1731068560.034349583: 64 bytes from 192.168.6.31: icmp_seq=1577 ttl=63 time=2.08 ms
1731068560.534544042: 64 bytes from 192.168.6.31: icmp_seq=1578 ttl=63 time=1.69 ms
1731068561.036279133: 64 bytes from 192.168.6.31: icmp_seq=1579 ttl=63 time=1.92 ms
1731068561.536204846: 64 bytes from 192.168.6.31: icmp_seq=1580 ttl=63 time=1.54 ms
1731068562.037441618: 64 bytes from 192.168.6.31: icmp_seq=1581 ttl=63 time=2.17 ms
1731068562.545445237: 64 bytes from 192.168.6.31: icmp_seq=1582 ttl=63 time=9.32 ms
1731068563.039394186: 64 bytes from 192.168.6.31: icmp_seq=1583 ttl=63 time=1.96 ms
1731068563.540633446: 64 bytes from 192.168.6.31: icmp_seq=1584 ttl=63 time=2.61 ms
1731068564.043948794: 64 bytes from 192.168.6.31: icmp_seq=1585 ttl=63 time=4.81 ms
1731068564.543985678: 64 bytes from 192.168.6.31: icmp_seq=1586 ttl=63 time=3.50 ms
1731068565.046030901: 64 bytes from 192.168.6.31: icmp_seq=1587 ttl=63 time=4.80 ms
1731068565.547982638: 64 bytes from 192.168.6.31: icmp_seq=1588 ttl=63 time=4.48 ms
1731068566.046086819: 64 bytes from 192.168.6.31: icmp_seq=1589 ttl=63 time=1.59 ms
1731068566.548626514: 64 bytes from 192.168.6.31: icmp_seq=1590 ttl=63 time=2.59 ms
1731068567.053699495: 64 bytes from 192.168.6.31: icmp_seq=1591 ttl=63 time=6.33 ms
1731068567.549420846: 64 bytes from 192.168.6.31: icmp_seq=1592 ttl=63 time=1.45 ms
1731068568.052279435: 64 bytes from 192.168.6.31: icmp_seq=1593 ttl=63 time=2.98 ms
1731068568.551571591: 64 bytes from 192.168.6.31: icmp_seq=1594 ttl=63 time=1.82 ms
1731068569.053954731: 64 bytes from 192.168.6.31: icmp_seq=1595 ttl=63 time=2.29 ms
1731068569.554402925: 64 bytes from 192.168.6.31: icmp_seq=1596 ttl=63 time=1.92 ms
1731068570.054718783: 64 bytes from 192.168.6.31: icmp_seq=1597 ttl=63 time=1.83 ms
1731068570.556130275: 64 bytes from 192.168.6.31: icmp_seq=1598 ttl=63 time=1.96 ms
1731068571.056491204: 64 bytes from 192.168.6.31: icmp_seq=1599 ttl=63 time=1.38 ms
1731068571.558566873: 64 bytes from 192.168.6.31: icmp_seq=1600 ttl=63 time=2.71 ms
1731068572.059505266: 64 bytes from 192.168.6.31: icmp_seq=1601 ttl=63 time=2.59 ms
1731068572.560410986: 64 bytes from 192.168.6.31: icmp_seq=1602 ttl=63 time=2.46 ms
1731068573.061285696: 64 bytes from 192.168.6.31: icmp_seq=1603 ttl=63 time=2.57 ms
1731068573.561502547: 64 bytes from 192.168.6.31: icmp_seq=1604 ttl=63 time=2.27 ms
1731068574.062385022: 64 bytes from 192.168.6.31: icmp_seq=1605 ttl=63 time=1.93 ms
1731068574.562839128: 64 bytes from 192.168.6.31: icmp_seq=1606 ttl=63 time=1.96 ms
1731068575.064051559: 64 bytes from 192.168.6.31: icmp_seq=1607 ttl=63 time=1.73 ms
1731068575.564761278: 64 bytes from 192.168.6.31: icmp_seq=1608 ttl=63 time=1.87 ms
1731068576.067602998: 64 bytes from 192.168.6.31: icmp_seq=1609 ttl=63 time=2.85 ms
1731068576.575498886: 64 bytes from 192.168.6.31: icmp_seq=1610 ttl=63 time=10.0 ms
1731068577.069345171: 64 bytes from 192.168.6.31: icmp_seq=1611 ttl=63 time=2.18 ms
1731068577.569910400: 64 bytes from 192.168.6.31: icmp_seq=1612 ttl=63 time=2.23 ms
1731068578.070387097: 64 bytes from 192.168.6.31: icmp_seq=1613 ttl=63 time=2.14 ms
1731068578.572441491: 64 bytes from 192.168.6.31: icmp_seq=1614 ttl=63 time=3.18 ms
1731068579.070802075: 64 bytes from 192.168.6.31: icmp_seq=1615 ttl=63 time=1.79 ms
1731068579.576018780: 64 bytes from 192.168.6.31: icmp_seq=1616 ttl=63 time=4.61 ms
1731068580.076580202: 64 bytes from 192.168.6.31: icmp_seq=1617 ttl=63 time=4.45 ms
1731068580.577482124: 64 bytes from 192.168.6.31: icmp_seq=1618 ttl=63 time=3.74 ms
1731068581.085027912: 64 bytes from 192.168.6.31: icmp_seq=1619 ttl=63 time=10.2 ms
1731068581.580980091: 64 bytes from 192.168.6.31: icmp_seq=1620 ttl=63 time=4.97 ms
1731068582.078526198: 64 bytes from 192.168.6.31: icmp_seq=1621 ttl=63 time=1.55 ms
1731068582.583647532: 64 bytes from 192.168.6.31: icmp_seq=1622 ttl=63 time=5.86 ms
1731068583.083432108: 64 bytes from 192.168.6.31: icmp_seq=1623 ttl=63 time=4.00 ms
1731068583.583306696: 64 bytes from 192.168.6.31: icmp_seq=1624 ttl=63 time=3.44 ms
1731068584.083599287: 64 bytes from 192.168.6.31: icmp_seq=1625 ttl=63 time=3.37 ms
1731068584.582741963: 64 bytes from 192.168.6.31: icmp_seq=1626 ttl=63 time=1.75 ms
1731068585.085922251: 64 bytes from 192.168.6.31: icmp_seq=1627 ttl=63 time=3.48 ms
1731068585.589873020: 64 bytes from 192.168.6.31: icmp_seq=1628 ttl=63 time=6.69 ms
1731068586.088008232: 64 bytes from 192.168.6.31: icmp_seq=1629 ttl=63 time=4.13 ms
1731068586.586880167: 64 bytes from 192.168.6.31: icmp_seq=1630 ttl=63 time=2.56 ms
1731068587.087716079: 64 bytes from 192.168.6.31: icmp_seq=1631 ttl=63 time=1.61 ms
1731068587.589337272: 64 bytes from 192.168.6.31: icmp_seq=1632 ttl=63 time=2.26 ms
1731068588.089201466: 64 bytes from 192.168.6.31: icmp_seq=1633 ttl=63 time=1.96 ms
1731068588.588964924: 64 bytes from 192.168.6.31: icmp_seq=1634 ttl=63 time=1.40 ms
1731068589.091638662: 64 bytes from 192.168.6.31: icmp_seq=1635 ttl=63 time=2.76 ms
1731068589.592228870: 64 bytes from 192.168.6.31: icmp_seq=1636 ttl=63 time=1.65 ms
1731068590.093681576: 64 bytes from 192.168.6.31: icmp_seq=1637 ttl=63 time=2.14 ms
1731068590.605024673: 64 bytes from 192.168.6.31: icmp_seq=1638 ttl=63 time=12.5 ms
1731068591.094570483: 64 bytes from 192.168.6.31: icmp_seq=1639 ttl=63 time=1.39 ms
1731068591.595453590: 64 bytes from 192.168.6.31: icmp_seq=1640 ttl=63 time=1.57 ms
1731068592.096640551: 64 bytes from 192.168.6.31: icmp_seq=1641 ttl=63 time=1.48 ms
1731068592.598637117: 64 bytes from 192.168.6.31: icmp_seq=1642 ttl=63 time=1.98 ms
1731068593.098476478: 64 bytes from 192.168.6.31: icmp_seq=1643 ttl=63 time=2.03 ms
1731068593.599987290: 64 bytes from 192.168.6.31: icmp_seq=1644 ttl=63 time=1.96 ms
1731068594.100320695: 64 bytes from 192.168.6.31: icmp_seq=1645 ttl=63 time=2.25 ms
1731068594.600915170: 64 bytes from 192.168.6.31: icmp_seq=1646 ttl=63 time=1.70 ms
1731068595.110240280: 64 bytes from 192.168.6.31: icmp_seq=1647 ttl=63 time=9.92 ms
1731068595.602826120: 64 bytes from 192.168.6.31: icmp_seq=1648 ttl=63 time=1.97 ms
1731068596.102966760: 64 bytes from 192.168.6.31: icmp_seq=1649 ttl=63 time=1.87 ms
1731068596.603817029: 64 bytes from 192.168.6.31: icmp_seq=1650 ttl=63 time=2.13 ms
1731068597.104402307: 64 bytes from 192.168.6.31: icmp_seq=1651 ttl=63 time=1.86 ms
1731068597.605796972: 64 bytes from 192.168.6.31: icmp_seq=1652 ttl=63 time=2.33 ms
1731068598.107823932: 64 bytes from 192.168.6.31: icmp_seq=1653 ttl=63 time=2.68 ms
1731068598.607399850: 64 bytes from 192.168.6.31: icmp_seq=1654 ttl=63 time=1.64 ms
1731068599.108900369: 64 bytes from 192.168.6.31: icmp_seq=1655 ttl=63 time=2.18 ms
1731068599.614714360: 64 bytes from 192.168.6.31: icmp_seq=1656 ttl=63 time=7.23 ms
1731068600.110118265: 64 bytes from 192.168.6.31: icmp_seq=1657 ttl=63 time=1.58 ms
1731068600.613856283: 64 bytes from 192.168.6.31: icmp_seq=1658 ttl=63 time=3.22 ms
1731068601.112747604: 64 bytes from 192.168.6.31: icmp_seq=1659 ttl=63 time=1.68 ms
1731068601.613060078: 64 bytes from 192.168.6.31: icmp_seq=1660 ttl=63 time=1.51 ms
1731068602.114911002: 64 bytes from 192.168.6.31: icmp_seq=1661 ttl=63 time=1.98 ms
1731068602.614977385: 64 bytes from 192.168.6.31: icmp_seq=1662 ttl=63 time=1.89 ms
1731068603.115889014: 64 bytes from 192.168.6.31: icmp_seq=1663 ttl=63 time=1.68 ms
1731068603.617876150: 64 bytes from 192.168.6.31: icmp_seq=1664 ttl=63 time=1.96 ms
1731068604.123814949: 64 bytes from 192.168.6.31: icmp_seq=1665 ttl=63 time=7.16 ms
1731068604.619364365: 64 bytes from 192.168.6.31: icmp_seq=1666 ttl=63 time=2.34 ms
1731068605.120156876: 64 bytes from 192.168.6.31: icmp_seq=1667 ttl=63 time=1.94 ms
1731068605.620937471: 64 bytes from 192.168.6.31: icmp_seq=1668 ttl=63 time=2.57 ms
1731068606.121254995: 64 bytes from 192.168.6.31: icmp_seq=1669 ttl=63 time=2.10 ms
1731068606.621883201: 64 bytes from 192.168.6.31: icmp_seq=1670 ttl=63 time=1.49 ms
1731068607.124173110: 64 bytes from 192.168.6.31: icmp_seq=1671 ttl=63 time=2.37 ms
1731068607.624219950: 64 bytes from 192.168.6.31: icmp_seq=1672 ttl=63 time=1.82 ms
1731068608.125910688: 64 bytes from 192.168.6.31: icmp_seq=1673 ttl=63 time=1.50 ms
1731068608.627612967: 64 bytes from 192.168.6.31: icmp_seq=1674 ttl=63 time=2.26 ms
1731068609.126760191: 64 bytes from 192.168.6.31: icmp_seq=1675 ttl=63 time=1.46 ms
1731068609.628425294: 64 bytes from 192.168.6.31: icmp_seq=1676 ttl=63 time=1.70 ms
1731068610.130512052: 64 bytes from 192.168.6.31: icmp_seq=1677 ttl=63 time=2.38 ms
1731068610.631094920: 64 bytes from 192.168.6.31: icmp_seq=1678 ttl=63 time=1.83 ms
1731068611.132734719: 64 bytes from 192.168.6.31: icmp_seq=1679 ttl=63 time=1.71 ms
1731068611.634182404: 64 bytes from 192.168.6.31: icmp_seq=1680 ttl=63 time=1.69 ms
1731068612.134919298: 64 bytes from 192.168.6.31: icmp_seq=1681 ttl=63 time=1.69 ms
1731068612.635815692: 64 bytes from 192.168.6.31: icmp_seq=1682 ttl=63 time=1.65 ms
1731068613.137411028: 64 bytes from 192.168.6.31: icmp_seq=1683 ttl=63 time=1.91 ms
1731068613.645454460: 64 bytes from 192.168.6.31: icmp_seq=1684 ttl=63 time=8.57 ms
1731068614.139106964: 64 bytes from 192.168.6.31: icmp_seq=1685 ttl=63 time=1.89 ms
1731068614.641252247: 64 bytes from 192.168.6.31: icmp_seq=1686 ttl=63 time=2.34 ms
1731068615.143103733: 64 bytes from 192.168.6.31: icmp_seq=1687 ttl=63 time=2.08 ms
1731068615.643461889: 64 bytes from 192.168.6.31: icmp_seq=1688 ttl=63 time=2.40 ms
1731068616.143783825: 64 bytes from 192.168.6.31: icmp_seq=1689 ttl=63 time=1.78 ms
1731068616.645317843: 64 bytes from 192.168.6.31: icmp_seq=1690 ttl=63 time=2.08 ms
1731068617.147273749: 64 bytes from 192.168.6.31: icmp_seq=1691 ttl=63 time=2.55 ms
1731068617.647623045: 64 bytes from 192.168.6.31: icmp_seq=1692 ttl=63 time=1.78 ms
1731068618.150673249: 64 bytes from 192.168.6.31: icmp_seq=1693 ttl=63 time=4.08 ms
1731068618.650291116: 64 bytes from 192.168.6.31: icmp_seq=1694 ttl=63 time=1.94 ms
1731068619.149782854: 64 bytes from 192.168.6.31: icmp_seq=1695 ttl=63 time=1.50 ms
1731068619.651380701: 64 bytes from 192.168.6.31: icmp_seq=1696 ttl=63 time=2.31 ms
1731068620.151659737: 64 bytes from 192.168.6.31: icmp_seq=1697 ttl=63 time=1.59 ms
1731068620.652319312: 64 bytes from 192.168.6.31: icmp_seq=1698 ttl=63 time=1.72 ms
1731068621.154431164: 64 bytes from 192.168.6.31: icmp_seq=1699 ttl=63 time=2.25 ms
1731068621.654952411: 64 bytes from 192.168.6.31: icmp_seq=1700 ttl=63 time=1.84 ms
1731068622.156178643: 64 bytes from 192.168.6.31: icmp_seq=1701 ttl=63 time=1.70 ms
1731068622.657551050: 64 bytes from 192.168.6.31: icmp_seq=1702 ttl=63 time=2.07 ms
1731068623.166261446: 64 bytes from 192.168.6.31: icmp_seq=1703 ttl=63 time=9.82 ms
1731068623.659176958: 64 bytes from 192.168.6.31: icmp_seq=1704 ttl=63 time=1.97 ms
1731068624.160687713: 64 bytes from 192.168.6.31: icmp_seq=1705 ttl=63 time=2.06 ms
1731068624.663833583: 64 bytes from 192.168.6.31: icmp_seq=1706 ttl=63 time=4.52 ms
1731068625.165587503: 64 bytes from 192.168.6.31: icmp_seq=1707 ttl=63 time=5.17 ms
1731068625.664891214: 64 bytes from 192.168.6.31: icmp_seq=1708 ttl=63 time=3.54 ms
1731068626.166658594: 64 bytes from 192.168.6.31: icmp_seq=1709 ttl=63 time=4.57 ms
1731068626.665919525: 64 bytes from 192.168.6.31: icmp_seq=1710 ttl=63 time=2.06 ms
1731068627.165494607: 64 bytes from 192.168.6.31: icmp_seq=1711 ttl=63 time=1.36 ms
1731068627.675219768: 64 bytes from 192.168.6.31: icmp_seq=1712 ttl=63 time=10.4 ms
1731068628.167557343: 64 bytes from 192.168.6.31: icmp_seq=1713 ttl=63 time=1.59 ms
1731068628.668286615: 64 bytes from 192.168.6.31: icmp_seq=1714 ttl=63 time=1.56 ms
1731068629.169944913: 64 bytes from 192.168.6.31: icmp_seq=1715 ttl=63 time=2.10 ms
1731068629.671085181: 64 bytes from 192.168.6.31: icmp_seq=1716 ttl=63 time=2.95 ms
1731068630.172716325: 64 bytes from 192.168.6.31: icmp_seq=1717 ttl=63 time=3.78 ms
1731068630.672681533: 64 bytes from 192.168.6.31: icmp_seq=1718 ttl=63 time=1.74 ms
1731068631.174191137: 64 bytes from 192.168.6.31: icmp_seq=1719 ttl=63 time=2.22 ms
1731068631.675654203: 64 bytes from 192.168.6.31: icmp_seq=1720 ttl=63 time=2.89 ms
1731068632.179422644: 64 bytes from 192.168.6.31: icmp_seq=1721 ttl=63 time=5.32 ms
1731068632.677652841: 64 bytes from 192.168.6.31: icmp_seq=1722 ttl=63 time=2.26 ms
1731068633.178437553: 64 bytes from 192.168.6.31: icmp_seq=1723 ttl=63 time=2.10 ms
1731068633.677948197: 64 bytes from 192.168.6.31: icmp_seq=1724 ttl=63 time=1.57 ms
1731068634.179635985: 64 bytes from 192.168.6.31: icmp_seq=1725 ttl=63 time=2.15 ms
1731068634.680577680: 64 bytes from 192.168.6.31: icmp_seq=1726 ttl=63 time=1.70 ms
1731068635.182205906: 64 bytes from 192.168.6.31: icmp_seq=1727 ttl=63 time=1.65 ms
1731068635.683568950: 64 bytes from 192.168.6.31: icmp_seq=1728 ttl=63 time=2.41 ms
1731068636.185178080: 64 bytes from 192.168.6.31: icmp_seq=1729 ttl=63 time=2.26 ms
1731068636.685723141: 64 bytes from 192.168.6.31: icmp_seq=1730 ttl=63 time=2.09 ms
1731068637.186814349: 64 bytes from 192.168.6.31: icmp_seq=1731 ttl=63 time=2.46 ms
1731068637.689894054: 64 bytes from 192.168.6.31: icmp_seq=1732 ttl=63 time=4.46 ms
1731068638.188560881: 64 bytes from 192.168.6.31: icmp_seq=1733 ttl=63 time=1.65 ms
1731068638.689647018: 64 bytes from 192.168.6.31: icmp_seq=1734 ttl=63 time=1.93 ms
1731068639.190394277: 64 bytes from 192.168.6.31: icmp_seq=1735 ttl=63 time=2.03 ms
1731068639.691693639: 64 bytes from 192.168.6.31: icmp_seq=1736 ttl=63 time=2.37 ms
1731068640.190506210: 64 bytes from 192.168.6.31: icmp_seq=1737 ttl=63 time=1.70 ms
1731068640.692975411: 64 bytes from 192.168.6.31: icmp_seq=1738 ttl=63 time=2.53 ms
1731068641.194579108: 64 bytes from 192.168.6.31: icmp_seq=1739 ttl=63 time=2.46 ms
1731068641.701456826: 64 bytes from 192.168.6.31: icmp_seq=1740 ttl=63 time=8.65 ms
1731068642.196867558: 64 bytes from 192.168.6.31: icmp_seq=1741 ttl=63 time=2.51 ms
1731068642.696391743: 64 bytes from 192.168.6.31: icmp_seq=1742 ttl=63 time=1.62 ms
1731068643.197645699: 64 bytes from 192.168.6.31: icmp_seq=1743 ttl=63 time=1.65 ms
1731068643.699618350: 64 bytes from 192.168.6.31: icmp_seq=1744 ttl=63 time=2.73 ms
1731068644.200304896: 64 bytes from 192.168.6.31: icmp_seq=1745 ttl=63 time=1.94 ms
1731068644.701714628: 64 bytes from 192.168.6.31: icmp_seq=1746 ttl=63 time=2.60 ms
1731068645.202077417: 64 bytes from 192.168.6.31: icmp_seq=1747 ttl=63 time=2.10 ms
1731068645.703977837: 64 bytes from 192.168.6.31: icmp_seq=1748 ttl=63 time=2.95 ms
1731068646.210069330: 64 bytes from 192.168.6.31: icmp_seq=1749 ttl=63 time=8.21 ms
1731068646.704678966: 64 bytes from 192.168.6.31: icmp_seq=1750 ttl=63 time=1.61 ms
1731068647.207951413: 64 bytes from 192.168.6.31: icmp_seq=1751 ttl=63 time=3.82 ms
1731068647.707698742: 64 bytes from 192.168.6.31: icmp_seq=1752 ttl=63 time=2.58 ms
1731068648.207594906: 64 bytes from 192.168.6.31: icmp_seq=1753 ttl=63 time=1.81 ms
1731068648.709741171: 64 bytes from 192.168.6.31: icmp_seq=1754 ttl=63 time=2.05 ms
1731068649.210460761: 64 bytes from 192.168.6.31: icmp_seq=1755 ttl=63 time=2.38 ms
1731068649.710073115: 64 bytes from 192.168.6.31: icmp_seq=1756 ttl=63 time=1.61 ms
1731068650.213389223: 64 bytes from 192.168.6.31: icmp_seq=1757 ttl=63 time=3.43 ms
1731068650.716533999: 64 bytes from 192.168.6.31: icmp_seq=1758 ttl=63 time=5.68 ms
1731068651.213830274: 64 bytes from 192.168.6.31: icmp_seq=1759 ttl=63 time=1.51 ms
1731068651.715218506: 64 bytes from 192.168.6.31: icmp_seq=1760 ttl=63 time=2.27 ms
1731068652.215006475: 64 bytes from 192.168.6.31: icmp_seq=1761 ttl=63 time=1.53 ms
1731068652.716574437: 64 bytes from 192.168.6.31: icmp_seq=1762 ttl=63 time=1.58 ms
1731068653.217998689: 64 bytes from 192.168.6.31: icmp_seq=1763 ttl=63 time=2.07 ms
1731068653.718164251: 64 bytes from 192.168.6.31: icmp_seq=1764 ttl=63 time=1.93 ms
1731068654.218713404: 64 bytes from 192.168.6.31: icmp_seq=1765 ttl=63 time=2.27 ms
1731068654.719811280: 64 bytes from 192.168.6.31: icmp_seq=1766 ttl=63 time=2.02 ms
1731068655.221335234: 64 bytes from 192.168.6.31: icmp_seq=1767 ttl=63 time=2.86 ms
1731068655.728708085: 64 bytes from 192.168.6.31: icmp_seq=1768 ttl=63 time=8.79 ms
1731068656.222941853: 64 bytes from 192.168.6.31: icmp_seq=1769 ttl=63 time=1.62 ms
1731068656.724908267: 64 bytes from 192.168.6.31: icmp_seq=1770 ttl=63 time=2.32 ms
1731068657.226445632: 64 bytes from 192.168.6.31: icmp_seq=1771 ttl=63 time=2.61 ms
1731068657.726005133: 64 bytes from 192.168.6.31: icmp_seq=1772 ttl=63 time=1.76 ms
1731068658.228578032: 64 bytes from 192.168.6.31: icmp_seq=1773 ttl=63 time=2.23 ms
1731068658.729130585: 64 bytes from 192.168.6.31: icmp_seq=1774 ttl=63 time=1.67 ms
1731068659.229636328: 64 bytes from 192.168.6.31: icmp_seq=1775 ttl=63 time=1.69 ms
1731068659.733352746: 64 bytes from 192.168.6.31: icmp_seq=1776 ttl=63 time=3.66 ms
1731068660.237278880: 64 bytes from 192.168.6.31: icmp_seq=1777 ttl=63 time=6.13 ms
1731068660.732848891: 64 bytes from 192.168.6.31: icmp_seq=1778 ttl=63 time=1.52 ms
1731068661.233842043: 64 bytes from 192.168.6.31: icmp_seq=1779 ttl=63 time=2.17 ms
1731068661.734746510: 64 bytes from 192.168.6.31: icmp_seq=1780 ttl=63 time=1.61 ms
1731068662.235729442: 64 bytes from 192.168.6.31: icmp_seq=1781 ttl=63 time=1.53 ms
1731068662.737773849: 64 bytes from 192.168.6.31: icmp_seq=1782 ttl=63 time=1.87 ms
1731068663.241623735: 64 bytes from 192.168.6.31: icmp_seq=1783 ttl=63 time=4.31 ms
1731068663.741829994: 64 bytes from 192.168.6.31: icmp_seq=1784 ttl=63 time=3.92 ms
1731068664.243998778: 64 bytes from 192.168.6.31: icmp_seq=1785 ttl=63 time=5.10 ms
1731068664.744630630: 64 bytes from 192.168.6.31: icmp_seq=1786 ttl=63 time=4.93 ms
1731068665.250011875: 64 bytes from 192.168.6.31: icmp_seq=1787 ttl=63 time=9.86 ms
1731068665.742741680: 64 bytes from 192.168.6.31: icmp_seq=1788 ttl=63 time=1.82 ms
1731068666.247212165: 64 bytes from 192.168.6.31: icmp_seq=1789 ttl=63 time=3.94 ms
1731068666.745216501: 64 bytes from 192.168.6.31: icmp_seq=1790 ttl=63 time=1.88 ms
1731068667.246569771: 64 bytes from 192.168.6.31: icmp_seq=1791 ttl=63 time=1.87 ms
1731068667.748735583: 64 bytes from 192.168.6.31: icmp_seq=1792 ttl=63 time=2.79 ms
1731068668.249738258: 64 bytes from 192.168.6.31: icmp_seq=1793 ttl=63 time=1.92 ms
1731068668.749446510: 64 bytes from 192.168.6.31: icmp_seq=1794 ttl=63 time=1.52 ms
1731068669.252338778: 64 bytes from 192.168.6.31: icmp_seq=1795 ttl=63 time=2.84 ms
1731068669.757974710: 64 bytes from 192.168.6.31: icmp_seq=1796 ttl=63 time=7.78 ms
1731068670.253745783: 64 bytes from 192.168.6.31: icmp_seq=1797 ttl=63 time=1.62 ms
1731068670.755673607: 64 bytes from 192.168.6.31: icmp_seq=1798 ttl=63 time=2.30 ms
1731068671.255797377: 64 bytes from 192.168.6.31: icmp_seq=1799 ttl=63 time=1.58 ms
1731068671.756798394: 64 bytes from 192.168.6.31: icmp_seq=1800 ttl=63 time=1.38 ms
1731068672.259288415: 64 bytes from 192.168.6.31: icmp_seq=1801 ttl=63 time=2.27 ms
1731068672.759564788: 64 bytes from 192.168.6.31: icmp_seq=1802 ttl=63 time=1.83 ms
1731068673.261264306: 64 bytes from 192.168.6.31: icmp_seq=1803 ttl=63 time=1.65 ms
1731068673.762159547: 64 bytes from 192.168.6.31: icmp_seq=1804 ttl=63 time=1.90 ms
1731068674.269000343: 64 bytes from 192.168.6.31: icmp_seq=1805 ttl=63 time=7.30 ms
